"""","0111 穀類","0112 いも・豆類","0113 野菜","0114 果実","0115 その他の食用作物","0116 非食用作物","0121 畜産","0131 農業サービス","0151 育林","0152 素材","0153 特用林産物","0171 海面漁業","0172 内水面漁業","0611 金属鉱物","0621 石炭・原油・天然ガス","0631 砂利・砕石","0639 その他の鉱物","1111 食肉","1112 畜産食料品","1113 水産食料品","1114 精穀・製粉","1115 めん・パン・菓子類","1116 農産保存食料品","1117 砂糖・油脂・調味料類","1119 その他の食料品","1121 酒類","1129 その他の飲料","1131 飼料・有機質肥料（別掲を除く。）","1141 たばこ","1511 紡績","1512 織物","1513 ニット生地","1514 染色整理","1519 その他の繊維工業製品","1521 衣服","1522 その他の衣服・身の回り品","1529 その他の繊維既製品","1611 木材","1619 その他の木製品","1621 家具・装備品","1631 パルプ","1632 紙・板紙","1633 加工紙","1641 紙製容器","1649 その他の紙加工品","1911 印刷・製版・製本","2011 化学肥料","2021 ソーダ工業製品","2029 その他の無機化学工業製品","2031 石油化学基礎製品","2041 脂肪族中間物・環式中間物","2042 合成ゴム","2049 その他の有機化学工業製品","2051 合成樹脂","2061 化学繊維","2071 医薬品","2081 油脂加工製品・石けん・界面活性剤・化粧品","2082 塗料・印刷インキ","2083 写真感光材料","2084 農薬","2089 その他の化学最終製品","2111 石油製品","2121 石炭製品","2211 プラスチック製品","2221 タイヤ・チューブ","2229 その他のゴム製品","2311 革製履物","2312 なめし革・毛皮・その他の革製品","2511 ガラス・ガラス製品","2521 セメント・セメント製品","2531 陶磁器","2591 建設用土石製品","2599 その他の窯業・土石製品","2611 銑鉄・粗鋼","2612 鉄屑","2621 熱間圧延鋼材","2622 鋼管","2623 冷延・めっき鋼材","2631 鋳鍛造品","2699 その他の鉄鋼製品","2711 非鉄金属製錬・精製","2712 非鉄金属屑","2721 電線・ケーブル","2729 その他の非鉄金属製品","2811 建設用金属製品","2812 建築用金属製品","2891 ガス・石油機器・暖厨房機器","2899 その他の金属製品","2911 ボイラ・原動機","2912 ポンプ・圧縮機","2913 運搬機械","2914 冷凍機・温湿調整装置","2919 その他のはん用機械","3011 農業用機械","3012 建設・鉱山機械","3013 繊維機械","3014 生活関連産業用機械","3015 基礎素材産業用機械","3016 金属加工機械","3017 半導体製造装置","3019 その他の生産用機械","3111 事務用機械","3112 サービス用機器","3113 計測機器","3114 医療用機械器具","3115 光学機械・レンズ","3116 武器","3211 電子デバイス","3299 その他の電子部品","3311 産業用電気機器","3321 民生用電気機器","3331 電子応用装置","3332 電気計測器","3399 その他の電気機械","3411 民生用電子機器","3412 通信機械","3421 電子計算機・同附属装置","3511 乗用車","3521 トラック・バス・その他の自動車","3522 二輪自動車","3531 自動車部品・同附属品","3541 船舶・同修理","3591 鉄道車両・同修理","3592 航空機・同修理","3599 その他の輸送機械","3911 がん具・運動用品","3919 その他の製造工業製品","3921 再生資源回収・加工処理","4111 住宅建築","4112 非住宅建築","4121 建設補修","4131 公共事業","4191 その他の土木建設","4611 電力","4621 都市ガス","4622 熱供給業","4711 水道","4811 廃棄物処理","5111 卸売","5112 小売","5311 金融","5312 保険","5511 不動産仲介及び賃貸","5521 住宅賃貸料","5531 住宅賃貸料（帰属家賃）","5711 鉄道旅客輸送","5712 鉄道貨物輸送","5721 道路旅客輸送","5722 道路貨物輸送（自家輸送を除く。）","5731 自家輸送（旅客自動車）","5732 自家輸送（貨物自動車）","5741 外洋輸送","5742 沿海・内水面輸送","5743 港湾運送","5751 航空輸送","5761 貨物利用運送","5771 倉庫","5781 こん包","5789 その他の運輸附帯サービス","5791 郵便・信書便","5911 電気通信","5919 その他の通信サービス","5921 放送","5931 情報サービス","5941 インターネット附随サービス","5951 映像・音声・文字情報制作","6111 公務（中央）","6112 公務（地方）","6311 学校教育","6312 社会教育・その他の教育","6321 学術研究機関","6322 企業内研究開発","6411 医療","6421 保健衛生","6431 社会保険・社会福祉","6441 介護","6599 その他の非営利団体サービス","6611 物品賃貸業（貸自動車業を除く。）","6612 貸自動車業","6621 広告","6631 自動車整備","6632 機械修理","6699 その他の対事業所サービス","6711 宿泊業","6721 飲食サービス","6731 洗濯・理容・美容・浴場業","6741 娯楽サービス","6799 その他の対個人サービス","6811 事務用品","6911 分類不明","7000 内生部門計"
"2121 石炭製品","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.528784648187633E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004689331770222743","9.633911368015414E-4","5.608810932082399E-4","5.413038361967522E-4","0.0014455101283378587","0.0","0.013090298360007904","0.0","0.0","0.0","3.6511395088628467E-4","0.0","0.0","0.0","1.1178596713492567E-4","0.0","0.04810758168016329","7.514841812579845E-5","0.0","0.0","0.0","0.0","0.0","2.4292481476982875E-4","0.0","0.0","0.014114541023558082","0.09531338798890383","0.0","0.013478589500459395","0.004925009757094802","0.0011101138457177949","0.02097428958051421","4.5116174148432213E-4","0.011056511056511056","0.0","0.0","6.70084095553992E-5","3.2418063344895776E-5","0.0","0.0","3.55897216883764E-5","0.0","0.0","0.0","5.0995690864121986E-6","3.179346962133978E-5","0.0","0.0","8.636075767171398E-5","6.471654154801968E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.005988023952095809","0.0","0.0","0.0","0.0","1.8975332068311195E-4","1.3367941448416457E-4","0.0014880621876735148","2.298903423067197E-5","0.035322118625028084","0.012014281126622211","0.014498096982966438","0.0","0.0","0.0","2.3870146403564608E-4","0.0","-6.9045753168336996E-6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3818262215343799E-5","2.1926939437793273E-5","2.0940384336592515E-4","0.0","0.0","0.0","0.0","0.0","1.0155686676754649E-5","0.0","6.434616723947372E-4","0.0","0.0","1.2233313760031317E-4","0.0","0.010789847559804938","0.00932958594327084"
"2211 プラスチック製品","6.758278891642261E-4","0.011976047904191617","0.011162608525360664","0.005826163539055619","0.0","0.04246284501061571","0.0021082220660576245","0.005228051198846223","3.240440699935191E-4","4.5682960255824577E-4","0.07344632768361582","0.018822618125484122","0.0038412291933418692","0.0","0.0","0.0","0.0","0.0","0.01007423117709438","0.030882691864484904","0.0012916419998923632","0.013083706809310395","0.035050862450243254","0.06101501615662422","0.01556620461197054","0.01414855987872663","0.06655913560573672","0.0","0.0","0.0030959752321981426","0.0014825796886582653","8.476970895733258E-4","0.0020057306590257878","0.007120253164556962","0.006957386010684557","0.00801952580195258","0.014468229122599204","0.0025403994072401384","0.012050832602979842","0.025006084205402776","0.0","0.004081632653061225","0.0025219298245614035","0.0023460782448798427","0.10457774269928966","0.05069914298601714","0.009378663540445486","0.004431599229287091","0.0057107893126657145","0.0","0.0024026722403453597","0.0","0.002963841138114997","0.0023894862604540022","0.0","0.03364427208887957","0.05371297332312585","0.0013386880856760374","0.06666666666666667","0.01156496062992126","0.017457241867570892","1.0947954256952644E-4","0.0","0.2374940507502317","0.002631578947368421","0.05815716706805816","0.021739130434782608","0.054505005561735265","0.018867924528301886","4.453621604113527E-4","0.0","0.0","0.004061738424045491","0.0","0.0","0.0","3.205902577731522E-4","0.0","6.765899864682003E-4","2.706970448905933E-4","0.0012285012285012285","0.0","0.03232590746222153","3.3504204777699603E-4","5.186890135183324E-4","0.005001316135825217","0.0","0.0016371271976653142","0.0","0.0019973368841544607","0.006261180679785331","0.017629210331726968","0.004705433503958287","0.006411778674899074","0.002470152326060107","0.011399620012666244","0.00401242557597722","0.011018609206660137","6.611570247933885E-4","0.02453271028037383","0.002001779359430605","0.04378791875494593","0.0","0.016960651289009497","0.05865921787709497","0.03363711681855841","0.0","0.030534351145038167","0.012102630304986284","0.01776931619863557","0.03688126819799418","0.0","0.011688311688311689","0.07227313871916723","0.058823529411764705","0.01949634443541836","0.045","0.0","0.0","0.0","0.02658160552897395","0.0016215339711366952","7.485029940119761E-4","0.0","0.004672897196261682","0.04225352112676056","0.07918377059908382","0.0020872865275142313","0.01089487228045941","0.010705163797890061","0.01567852134531828","0.009099078858683442","0.011674254302283847","0.0","0.0","0.0","0.031941461465461264","0.0021085295989815406","0.0012127275759091667","0.009435102170453251","0.0016086937919822016","0.0056235857846399576","6.059137178865729E-4","0.0011122467384115913","5.809123025067041E-4","0.0","0.0","0.0","4.6130932767460557E-4","0.0","8.005443701717168E-5","3.2309133792123036E-5","7.384918355624846E-4","9.220839096357768E-5","7.41839762611276E-4","0.0019056693663649356","0.003669724770642202","0.029537671232876712","0.0","0.0","2.432636247901851E-5","0.0","9.211187405794674E-4","0.008676620026577035","0.0","0.0022049659668296425","1.7636373256203595E-4","0.0010795710367975113","2.2513332113861177E-4","0.0","0.0011537352177675222","0.011374209901498379","0.0014602092966658554","0.0","1.38182622153438E-4","2.8505021269131255E-4","0.0023195502649764016","4.4409903408460086E-4","1.4647722279185587E-4","0.004016960499888418","0.010509396636993075","0.0026082264060438903","0.001330394954654859","0.0019063479194513224","7.570137322291026E-4","0.0029866117404737384","0.005383532723434201","0.0010520649833626933","0.04042100548650767","0.011500211189187114","0.007499516047879634"
"2221 タイヤ・チューブ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.001827318410232983","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.016148183329375444","0.031082750102923013","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.485029940119761E-4","0.0","0.009345794392523364","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.637844813679626E-4","0.018092302765880797","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.645455988430539E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.07163699307616221","0.0","0.0","0.0","0.0","0.0","1.7593244194229415E-5","4.893325504012527E-5","0.0","0.0","4.939931876481484E-4"
"2229 その他のゴム製品","5.631899076368552E-4","0.0","0.0013708466610092042","0.0022627193279588106","0.0","6.369426751592356E-4","5.270555165144061E-4","0.003966107806021273","3.240440699935191E-4","0.0","0.0","0.0011618900077459333","6.402048655569782E-4","0.0","0.0","0.003411513859275053","0.0","6.965405154399814E-4","0.0","2.880848121687025E-4","0.0","1.4457134595923088E-4","4.422821760283061E-4","1.9007793195210037E-4","3.2161579776798636E-4","2.5265285497726126E-4","9.716662132224338E-5","0.0","0.0","0.0","5.559673832468495E-4","2.8256569652444194E-4","0.0","5.274261603375527E-4","8.696732513355696E-4","0.004532775453277545","0.005584228784161096","3.5283325100557477E-4","2.1910604732690623E-4","0.0010951569724993917","0.0","0.0","2.192982456140351E-4","3.8044512079132587E-4","0.003551696921862668","5.412719891745603E-4","0.0011723329425556857","3.853564547206166E-4","1.0197838058331633E-4","0.0","0.0011329673978864299","0.0","1.4819205690574984E-4","7.168458781362007E-4","0.0","0.0011529189812388638","7.066721630057122E-4","2.2311468094600624E-4","0.0","9.84251968503937E-4","7.452397808995044E-5","0.0","2.6681964326213697E-5","6.512862904235866E-4","0.013157894736842105","0.05004013914905004","0.06521739130434782","0.0011123470522803114","0.0","0.002550710555083202","0.0","0.0","0.0018277822908204712","3.582434442387514E-4","0.0","4.70709640042907E-4","0.00251825970598621","6.141055316736737E-4","0.0","9.023234829686443E-5","0.0","0.0","3.115750116840629E-4","3.35042047776996E-5","0.0022692644341427044","0.0036851803106080546","0.0","4.982561036372695E-4","0.004724409448818898","0.011984021304926764","0.016100178890876567","0.008383691578061655","0.0037834228849394336","0.020422702445974827","0.017496912309592424","0.011514767689561863","0.005112606782293554","0.01762977473065622","0.003856749311294766","0.002336448598130841","0.005115658362989324","0.0081772619361646","0.0","0.004070556309362279","0.009776536312849162","1.6570008285004143E-4","0.0","0.007633587786259542","7.261578182991771E-4","0.008567348881485007","0.007764477515367195","0.0","0.0025974025974025974","0.0017820773930753565","0.0","8.123476848090983E-4","0.0","0.0","0.0","0.0","0.012759170653907496","0.014918112534457597","0.0074850299401197605","0.0","0.009345794392523364","0.009750812567713976","0.004283419596644655","0.0029728020240354204","2.1165907293326056E-4","2.4430871737923375E-4","2.0690130807604772E-4","0.003159402381487306","0.0030791317981751893","0.0","0.0","0.0","9.240297687428201E-4","0.009587842138765118","6.568941036174652E-5","1.1392549272775605E-4","1.711376374449151E-5","0.0","0.0","0.0","0.0","6.605456106744171E-5","0.0","6.985679357317499E-5","0.0019243189097283547","0.0","4.002721850858584E-5","2.584730703369843E-4","0.005169442848937392","0.0024435223605348087","0.0","9.528346831824678E-4","5.242463958060288E-4","4.280821917808219E-4","3.342804613070366E-5","2.8661507595299513E-4","1.4595817487411108E-4","0.0","0.0","0.0","3.2690421706440013E-4","0.0","0.00201054655120721","5.218779419589865E-4","7.035416285581618E-6","4.7709923664122136E-4","0.0012114219786558986","1.1229826418968781E-4","0.0012263229591046578","4.484807713869268E-4","0.0010640061905814724","0.0012498355479542166","0.004542452602245454","5.55123792605751E-4","1.4647722279185587E-4","0.0","0.004376854599406528","0.008843986089459167","5.0778433383773246E-5","0.0011394263426605605","1.2112219715665642E-4","4.4627531754205287E-4","0.0020935960591133003","5.627324329614406E-4","0.009517411264136156","0.001612717428867642","0.0012023324238084497"
"2311 革製履物","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0029850746268656717","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.939665514078047E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.060484819957637E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2311468094600624E-4","0.0","0.0","0.0","0.0","1.3340982163106849E-5","0.0","0.0","0.0","0.07608695652173914","0.0","0.0","8.097493825660957E-5","0.0","0.0","0.0","7.502480507617831E-6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.890167601387493E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2241992882562276E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0208941810829024E-6","3.778075825981828E-5","1.1344363836436963E-5","7.032657905147026E-4","0.0","0.0","0.0","2.021212626515278E-5","4.14274519010022E-5","0.0","0.0","0.0","0.0","0.0","6.605456106744171E-5","0.0","0.0","2.636053300997746E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.8661507595299513E-4","4.135481621433147E-4","0.0","0.0","0.0","3.2690421706440013E-4","0.0","1.2345461279342516E-4","2.046580164545045E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0778433383773246E-5","4.382409010232925E-4","0.0","3.089598352214212E-4","8.796622097114708E-5","3.425327852808769E-4","0.0","1.9199017010329072E-5","3.319699795312502E-5"
"2312 なめし革・毛皮・その他の革製品","0.0","0.0","6.527841242900972E-5","5.419687013074995E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0983733539891554E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.845643520566122E-5","0.0","3.216157977679864E-5","0.0","1.9433324264448675E-5","0.0","0.0","0.0","0.0","1.1302627860977677E-4","0.0","2.6371308016877635E-4","6.211951795254069E-4","0.021617852161785217","0.00609188594635756","0.0","7.303534910896874E-5","4.867364322219518E-4","0.0","0.0","0.0","1.268150402637753E-4","0.0","9.021199819576004E-5","0.0","0.0","0.0","0.0","3.906784130642861E-5","0.0","0.0","0.0","0.0","0.0","1.7666804075142806E-5","0.0","0.0","0.0","5.402988411521407E-4","0.0","0.0","5.009894541719897E-5","0.0","0.0","0.13043478260869565","0.05561735261401557","0.0","0.0","0.0","0.0","2.0308692120227456E-4","1.8756201269044578E-6","0.0","4.526054231181798E-6","3.4382143587265596E-4","0.0","0.0","0.0","0.0","0.0","0.0","3.35042047776996E-5","9.725419003468733E-5","0.0","0.0","0.0","0.0","0.0","0.0","5.0995690864121986E-6","3.179346962133978E-5","0.0","0.0","2.8786919223904658E-5","0.0","0.0","0.0","0.0","2.2241992882562276E-4","0.0","0.0","0.0016960651289009499","0.0","0.009942004971002486","0.0","0.0","1.6136840406648378E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.007945106536655833","7.733952049497294E-4","6.325110689437066E-5","0.0","0.0","0.0","7.0208941810829024E-6","1.889037912990914E-5","2.8360909591092404E-5","0.001977935035822601","0.0","7.492133260076919E-5","1.1935073201782304E-4","3.031818939772917E-5","4.83320272178359E-5","3.422752748898302E-5","1.996539331824837E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4330753797649757E-4","0.0019298914233354687","0.0017825311942959","1.6747613465081226E-4","0.0","9.807126511932004E-4","0.0","1.7636373256203593E-5","7.163030575907658E-5","3.517708142790809E-5","5.301102629346904E-5","0.002134410152869916","1.7646870086950942E-4","3.160626183259427E-5","1.121201928467317E-4","6.9091311076719E-5","3.289040915668991E-5","0.001095343180683301","6.106361718663262E-4","0.0","0.0","0.0","0.0","2.0311373353509298E-5","2.1912045051164625E-5","1.5140274644582053E-5","6.865774116031582E-5","1.7593244194229416E-4","9.052652182423175E-4","0.0","0.0","1.3961864982754636E-4"
"2511 ガラス・ガラス製品","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0025680534155110425","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.642544365061074E-4","0.0","0.0","0.0023440955329500223","0.0034214027751378064","5.789084359823755E-4","0.015411824153612936","0.004294764662443157","0.0","0.0","0.0","0.0","0.0","9.551098376313276E-4","5.274261603375527E-4","7.454342154304882E-4","0.0","8.460952703274389E-4","0.0","1.4607069821793748E-4","0.027196398150401556","0.0","0.0","1.0964912280701755E-4","0.0","0.0","0.0","0.0","1.926782273603083E-4","0.0010707729961248215","0.0","3.3207665110464323E-4","0.0","8.891523414344991E-4","0.0","0.0","0.007441567969814484","0.004717036688063129","0.0","0.0","0.006766732283464567","0.001341431605619108","0.0","0.0","0.004784449287342502","0.0","0.0010703773080010704","0.0","0.0","0.07547169811320754","0.0","0.0","0.0","0.0016246953696181965","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.011761956691073376","0.0","0.0","0.0013161358252171624","0.0","4.2707666026051675E-4","0.0","0.0","0.004472271914132379","6.731431194064102E-4","0.0","2.3747328425552126E-4","2.058460271716756E-4","0.0","1.2943308309603936E-4","0.0","0.0","0.0","0.0","0.0031653917172250064","0.0","0.005427408412483039","0.0013966480446927375","0.16470588235294117","0.0","0.0","0.0077456833951912215","1.5865460891638903E-4","0.0029116790682626984","0.0","0.0","0.006619144602851324","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.729203826820172E-4","0.0037425149700598802","0.0","0.0","0.0032502708559046588","0.01350467011719912","0.0","0.004990698140742144","0.005008328706274292","0.0026667279707579487","7.722983599191193E-5","9.445189564954568E-5","0.0","0.0","0.0","2.497377753358973E-5","7.956715467854869E-5","1.5159094698864585E-5","1.38091506336674E-4","8.556881872245754E-6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.318026650498873E-5","0.0","0.0","0.0","2.461639451874949E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7636373256203593E-5","1.0744545863861488E-4","3.3066456542233606E-4","3.710771840542833E-4","0.008826074415921545","0.0016523887445054064","3.1922324450920215E-4","0.004036326942482341","1.5200088436878177E-4","2.083059246590361E-4","2.0940384336592515E-4","0.0","0.0","0.0","0.01152324431256182","3.2977575248830797E-4","1.0155686676754649E-5","7.01185441637268E-4","3.0280549289164103E-4","1.0298661174047374E-4","5.981703026038002E-4","4.893325504012527E-5","0.0","0.0","8.618924283385422E-4"
"2521 セメント・セメント製品","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3858169945509676E-6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.10822300497995871","0.0","0.0","0.0015231519090170593","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.55897216883764E-5","0.0","0.0","0.0","3.5696983604885385E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.544113272651555E-4","0.0","0.024708411777156415","0.030749583564686284","0.035127244304466766","0.06330038193664345","0.03723293726505091","0.0","0.0","0.0","0.0","1.5913430935709738E-4","0.0","0.0","0.0","0.0","0.0","3.006072265977274E-5","1.2834109008869044E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7636373256203593E-5","0.0","0.0","0.0","0.0","4.81278275098662E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.007103636293821756","0.0028181928838478024"
"2531 陶磁器","0.0","0.0","0.0","0.0","0.0","0.00148619957537155","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2864631910719455E-4","5.053057099545225E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0015210513506935994","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.853564547206166E-4","1.0197838058331633E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.4220292879233895E-4","0.0","0.0","7.514841812579845E-5","0.0","0.0","0.0","0.0","0.0","8.097493825660957E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.609525995053418E-5","0.0","0.0","0.0","0.0012954113650757097","1.94149624644059E-4","0.0","1.1019283746556474E-4","0.0","0.0","2.637826431020839E-4","0.0","0.0023744911804613297","0.0","0.0","0.0","0.007633587786259542","0.055430046796837176","0.0030144375694113913","0.0","0.0","0.0012987012987012987","6.505996831862413E-4","0.0","0.0","0.0","0.0","0.0","0.0","2.658160552897395E-4","0.0","0.0","0.0","0.0","0.0","4.7593551073829495E-4","6.325110689437066E-5","0.005881894237303241","0.0044308717379233755","8.965723349962068E-4","2.667939788811503E-4","6.233825112870016E-4","0.0","0.0","0.0","0.0","3.580521960534691E-4","4.042425253030556E-5","1.0702091741092235E-4","8.556881872245754E-6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.636053300997746E-5","0.0","0.0","6.461826758424607E-5","2.461639451874949E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.209610740452704E-5","1.0553124428372427E-4","5.301102629346904E-5","0.0","0.0","2.3388633756119763E-4","2.242403856934634E-4","0.001160734026088879","8.44187168355041E-4","1.7718786746347514E-4","0.0","0.0","0.0","0.0","0.0","1.0155686676754649E-5","0.0013804588382233713","0.0012036518342442733","0.0","1.7593244194229415E-5","2.2019964768056372E-4","0.0","0.0","3.393470901875002E-4"
"2591 建設用土石製品","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4607069821793748E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0024697356168265922","0.0","0.0","7.10804224207961E-4","0.0","0.0","0.0","0.0","0.0","6.765899864682003E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0676916506512919E-4","0.0","0.0","0.0","0.0","0.011890757638381077","0.0","0.0","0.0","0.007377685736474243","0.0","5.509641873278236E-4","0.0","6.672597864768683E-4","0.0","0.0","0.0027137042062415195","0.0","0.0","0.0","0.0","0.0","1.5865460891638903E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004834738823843951","0.0035535813436979456","0.016896940159543898","0.0017130981801842284","0.009577422218863933","0.0","4.3954111907168915E-5","0.0","2.497377753358973E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.60426091699554E-5","5.3730645115410265E-5","0.0","0.0","1.0963469718896637E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.8798137525462986E-4"
